Year,Prop
1171,0.8902
1171,0.8903
1171,0.8904
1172,0.8905
1172,0.8906
1172,0.8907
1172,0.8908
1172,0.8909
1172,0.891
1172,0.8911
1172,0.8912
1172,0.8913
1172,0.8914
1172,0.8915
1172,0.8916
1172,0.8917
1172,0.8918
1172,0.8919
1172,0.892
1172,0.8921
1172,0.8922
1172,0.8923
1172,0.8924
1172,0.8925
1172,0.8926
1172,0.8927
1172,0.8928
1172,0.8929
1172,0.893
1172,0.8931
1172,0.8932
1172,0.8933
1172,0.8934
1172,0.8935
1172,0.8936
1172,0.8937
1172,0.8938
1172,0.8939
1172,0.894
1172,0.8941
1172,0.8942
1172,0.8943
1172,0.8944
1172,0.8945
1172,0.8946
1173,0.8947
1173,0.8948
1173,0.8949
1173,0.895
1173,0.8951
1173,0.8952
1173,0.8953
1173,0.8954
1173,0.8955
1173,0.8956
1173,0.8957
1173,0.8958
1173,0.8959
1173,0.896
1173,0.8961
1173,0.8962
1173,0.8963
1173,0.8964
1173,0.8965
1173,0.8966
1173,0.8967
1173,0.8968
1173,0.8969
1173,0.897
1173,0.8971
1174,0.8972
1174,0.8973
1174,0.8974
1174,0.8975
1174,0.8976
1174,0.8977
1174,0.8978
1174,0.8979
1174,0.898
1174,0.8981
1174,0.8982
1174,0.8983
1174,0.8984
1174,0.8985
1174,0.8986
1174,0.8987
1174,0.8988
1174,0.8989
1174,0.899
1174,0.8991
1174,0.8992
1174,0.8993
1174,0.8994
1174,0.8995
1174,0.8996
1174,0.8997
1175,0.8998
1175,0.8999
1175,0.9
1175,0.9001
1175,0.9002
1175,0.9003
1175,0.9004
1175,0.9005
1175,0.9006
1175,0.9007
1175,0.9008
1175,0.9009
1175,0.901
1175,0.9011
1175,0.9012
1175,0.9013
1175,0.9014
1175,0.9015
1175,0.9016
1175,0.9017
1175,0.9018
1175,0.9019
1175,0.902
1175,0.9021
1175,0.9022
1175,0.9023
1176,0.9024
1176,0.9025
1176,0.9026
1176,0.9027
1176,0.9028
1176,0.9029
1176,0.903
1176,0.9031
1176,0.9032
1176,0.9033
1176,0.9034
1176,0.9035
1176,0.9036
1176,0.9037
1176,0.9038
1176,0.9039
1176,0.904
1176,0.9041
1176,0.9042
1176,0.9043
1176,0.9044
1176,0.9045
1176,0.9046
1176,0.9047
1176,0.9048
1176,0.9049
1176,0.905
1176,0.9051
1176,0.9052
1176,0.9053
1177,0.9054
1177,0.9055
1177,0.9056
1177,0.9057
1177,0.9058
1177,0.9059
1177,0.906
1177,0.9061
1177,0.9062
1177,0.9063
1177,0.9064
1177,0.9065
1177,0.9066
1177,0.9067
1177,0.9068
1177,0.9069
1177,0.907
1177,0.9071
1177,0.9072
1177,0.9073
1177,0.9074
1177,0.9075
1177,0.9076
1177,0.9077
1177,0.9078
1177,0.9079
1177,0.908
1177,0.9081
1177,0.9082
1178,0.9083
1178,0.9084
1178,0.9085
1178,0.9086
1178,0.9087
1178,0.9088
1178,0.9089
1178,0.909
1178,0.9091
1178,0.9092
1178,0.9093
1178,0.9094
1178,0.9095
1178,0.9096
1178,0.9097
1178,0.9098
1178,0.9099
1178,0.91
1178,0.9101
1178,0.9102
1178,0.9103
1178,0.9104
1178,0.9105
1178,0.9106
1178,0.9107
1178,0.9108
1178,0.9109
1178,0.911
1178,0.9111
1178,0.9112
1178,0.9113
1178,0.9114
1178,0.9115
1178,0.9116
1178,0.9117
1179,0.9118
1179,0.9119
1179,0.912
1179,0.9121
1179,0.9122
1179,0.9123
1179,0.9124
1179,0.9125
1179,0.9126
1179,0.9127
1179,0.9128
1179,0.9129
1179,0.913
1179,0.9131
1179,0.9132
1179,0.9133
1179,0.9134
1179,0.9135
1179,0.9136
1179,0.9137
1179,0.9138
1179,0.9139
1179,0.914
1179,0.9141
1179,0.9142
1179,0.9143
1179,0.9144
1179,0.9145
1179,0.9146
1180,0.9147
1180,0.9148
1180,0.9149
1180,0.915
1180,0.9151
1180,0.9152
1180,0.9153
1180,0.9154
1180,0.9155
1180,0.9156
1180,0.9157
1180,0.9158
1180,0.9159
1180,0.916
1180,0.9161
1180,0.9162
1180,0.9163
1180,0.9164
1180,0.9165
1180,0.9166
1180,0.9167
1180,0.9168
1180,0.9169
1180,0.917
1180,0.9171
1180,0.9172
1180,0.9173
1180,0.9174
1180,0.9175
1181,0.9176
1181,0.9177
1181,0.9178
1181,0.9179
1181,0.918
1181,0.9181
1181,0.9182
1181,0.9183
1181,0.9184
1181,0.9185
1181,0.9186
1181,0.9187
1181,0.9188
1181,0.9189
1181,0.919
1181,0.9191
1181,0.9192
1181,0.9193
1181,0.9194
1181,0.9195
1181,0.9196
1181,0.9197
1181,0.9198
1181,0.9199
1181,0.92
1181,0.9201
1181,0.9202
1182,0.9203
1182,0.9204
1182,0.9205
1182,0.9206
1182,0.9207
1182,0.9208
1182,0.9209
1182,0.921
1182,0.9211
1182,0.9212
1182,0.9213
1182,0.9214
1182,0.9215
1182,0.9216
1182,0.9217
1182,0.9218
1182,0.9219
1182,0.922
1182,0.9221
1182,0.9222
1182,0.9223
1182,0.9224
1182,0.9225
1182,0.9226
1182,0.9227
1182,0.9228
1182,0.9229
1182,0.923
1182,0.9231
1182,0.9232
1182,0.9233
1183,0.9234
1183,0.9235
1183,0.9236
1183,0.9237
1183,0.9238
1183,0.9239
1183,0.924
1183,0.9241
1183,0.9242
1183,0.9243
1183,0.9244
1183,0.9245
1183,0.9246
1183,0.9247
1183,0.9248
1183,0.9249
1183,0.925
1183,0.9251
1183,0.9252
1183,0.9253
1183,0.9254
1183,0.9255
1183,0.9256
1183,0.9257
1183,0.9258
1183,0.9259
1183,0.926
1183,0.9261
1183,0.9262
1183,0.9263
1183,0.9264
1184,0.9265
1184,0.9266
1184,0.9267
1184,0.9268
1184,0.9269
1184,0.927
1184,0.9271
1184,0.9272
1184,0.9273
1184,0.9274
1184,0.9275
1184,0.9276
1184,0.9277
1184,0.9278
1184,0.9279
1184,0.928
1184,0.9281
1184,0.9282
1184,0.9283
1185,0.9284
1185,0.9285
1185,0.9286
1185,0.9287
1185,0.9288
1185,0.9289
1185,0.929
1185,0.9291
1185,0.9292
1185,0.9293
1185,0.9294
1185,0.9295
1185,0.9296
1185,0.9297
1185,0.9298
1185,0.9299
1185,0.93
1185,0.9301
1185,0.9302
1185,0.9303
1185,0.9304
1186,0.9305
1186,0.9306
1186,0.9307
1186,0.9308
1186,0.9309
1186,0.931
1186,0.9311
1186,0.9312
1186,0.9313
1186,0.9314
1186,0.9315
1186,0.9316
1186,0.9317
1186,0.9318
1186,0.9319
1186,0.932
1186,0.9321
1186,0.9322
1186,0.9323
1186,0.9324
1186,0.9325
1186,0.9326
1186,0.9327
1186,0.9328
1186,0.9329
1186,0.933
1186,0.9331
1187,0.9332
1187,0.9333
1187,0.9334
1187,0.9335
1187,0.9336
1187,0.9337
1187,0.9338
1187,0.9339
1187,0.934
1187,0.9341
1187,0.9342
1187,0.9343
1187,0.9344
1187,0.9345
1187,0.9346
1187,0.9347
1187,0.9348
1187,0.9349
1187,0.935
1187,0.9351
1187,0.9352
1187,0.9353
1188,0.9354
1188,0.9355
1188,0.9356
1188,0.9357
1188,0.9358
1188,0.9359
1188,0.936
1188,0.9361
1188,0.9362
1188,0.9363
1188,0.9364
1188,0.9365
1188,0.9366
1188,0.9367
1188,0.9368
1188,0.9369
1188,0.937
1188,0.9371
1188,0.9372
1188,0.9373
1188,0.9374
1188,0.9375
1188,0.9376
1189,0.9377
1189,0.9378
1189,0.9379
1189,0.938
1189,0.9381
1189,0.9382
1189,0.9383
1189,0.9384
1189,0.9385
1189,0.9386
1189,0.9387
1189,0.9388
1189,0.9389
1189,0.939
1189,0.9391
1189,0.9392
1189,0.9393
1189,0.9394
1189,0.9395
1189,0.9396
1189,0.9397
1189,0.9398
1189,0.9399
1189,0.94
1189,0.9401
1190,0.9402
1190,0.9403
1190,0.9404
1190,0.9405
1190,0.9406
1190,0.9407
1190,0.9408
1190,0.9409
1190,0.941
1190,0.9411
1190,0.9412
1190,0.9413
1190,0.9414
1190,0.9415
1190,0.9416
1190,0.9417
1190,0.9418
1190,0.9419
1190,0.942
1190,0.9421
1190,0.9422
1190,0.9423
1190,0.9424
1190,0.9425
1190,0.9426
1190,0.9427
1191,0.9428
1191,0.9429
1191,0.943
1191,0.9431
1191,0.9432
1191,0.9433
1191,0.9434
1191,0.9435
1191,0.9436
1191,0.9437
1191,0.9438
1191,0.9439
1191,0.944
1191,0.9441
1191,0.9442
1191,0.9443
1191,0.9444
1192,0.9445
1192,0.9446
1192,0.9447
1192,0.9448
1192,0.9449
1192,0.945
1192,0.9451
1192,0.9452
1192,0.9453
1192,0.9454
1192,0.9455
1192,0.9456
1192,0.9457
1192,0.9458
1192,0.9459
1192,0.946
1192,0.9461
1192,0.9462
1192,0.9463
1193,0.9464
1193,0.9465
1193,0.9466
1193,0.9467
1193,0.9468
1193,0.9469
1193,0.947
1193,0.9471
1193,0.9472
1193,0.9473
1193,0.9474
1193,0.9475
1193,0.9476
1193,0.9477
1193,0.9478
1193,0.9479
1193,0.948
1193,0.9481
1193,0.9482
1193,0.9483
1193,0.9484
1193,0.9485
1193,0.9486
1193,0.9487
1194,0.9488
1194,0.9489
1194,0.949
1194,0.9491
1194,0.9492
1194,0.9493
1194,0.9494
1194,0.9495
1194,0.9496
1194,0.9497
1194,0.9498
1194,0.9499
1194,0.95
1194,0.9501
1195,0.9502
1195,0.9503
1195,0.9504
1195,0.9505
1195,0.9506
1195,0.9507
1195,0.9508
1195,0.9509
1195,0.951
1195,0.9511
1195,0.9512
1195,0.9513
1195,0.9514
1195,0.9515
1195,0.9516
1195,0.9517
1195,0.9518
1195,0.9519
1195,0.952
1195,0.9521
1195,0.9522
1195,0.9523
1195,0.9524
1195,0.9525
1195,0.9526
1195,0.9527
1196,0.9528
1196,0.9529
1196,0.953
1196,0.9531
1196,0.9532
1196,0.9533
1196,0.9534
1196,0.9535
1196,0.9536
1196,0.9537
1196,0.9538
1196,0.9539
1196,0.954
1196,0.9541
1196,0.9542
1196,0.9543
1196,0.9544
1196,0.9545
1196,0.9546
1196,0.9547
1196,0.9548
1196,0.9549
1196,0.955
1197,0.9551
1197,0.9552
1197,0.9553
1197,0.9554
1197,0.9555
1197,0.9556
1197,0.9557
1197,0.9558
1197,0.9559
1197,0.956
1197,0.9561
1197,0.9562
1197,0.9563
1197,0.9564
1197,0.9565
1197,0.9566
1197,0.9567
1197,0.9568
1198,0.9569
1198,0.957
1198,0.9571
1198,0.9572
1198,0.9573
1198,0.9574
1198,0.9575
1198,0.9576
1198,0.9577
1198,0.9578
1198,0.9579
1198,0.958
1198,0.9581
1198,0.9582
1198,0.9583
1198,0.9584
1198,0.9585
1198,0.9586
1198,0.9587
1198,0.9588
1199,0.9589
1199,0.959
1199,0.9591
1199,0.9592
1199,0.9593
1199,0.9594
1199,0.9595
1199,0.9596
1199,0.9597
1199,0.9598
1199,0.9599
1199,0.96
1199,0.9601
1199,0.9602
1199,0.9603
1199,0.9604
1199,0.9605
1199,0.9606
1199,0.9607
1199,0.9608
1199,0.9609
1199,0.961
1199,0.9611
1199,0.9612
1200,0.9613
1200,0.9614
1200,0.9615
1200,0.9616
1200,0.9617
1200,0.9618
1200,0.9619
1200,0.962
1200,0.9621
1200,0.9622
1200,0.9623
1200,0.9624
1200,0.9625
1200,0.9626
1200,0.9627
1200,0.9628
1201,0.9629
1201,0.963
1201,0.9631
1201,0.9632
1201,0.9633
1201,0.9634
1201,0.9635
1201,0.9636
1201,0.9637
1201,0.9638
1201,0.9639
1201,0.964
1201,0.9641
1202,0.9642
1202,0.9643
1202,0.9644
1202,0.9645
1202,0.9646
1202,0.9647
1202,0.9648
1202,0.9649
1202,0.965
1202,0.9651
1202,0.9652
1202,0.9653
1202,0.9654
1202,0.9655
1202,0.9656
1202,0.9657
1202,0.9658
1202,0.9659
1202,0.966
1203,0.9661
1203,0.9662
1203,0.9663
1203,0.9664
1203,0.9665
1203,0.9666
1203,0.9667
1203,0.9668
1203,0.9669
1203,0.967
1203,0.9671
1203,0.9672
1203,0.9673
1203,0.9674
1204,0.9675
1204,0.9676
1204,0.9677
1204,0.9678
1204,0.9679
1204,0.968
1204,0.9681
1204,0.9682
1204,0.9683
1204,0.9684
1204,0.9685
1205,0.9686
1205,0.9687
1205,0.9688
1205,0.9689
1205,0.969
1205,0.9691
1205,0.9692
1205,0.9693
1205,0.9694
1205,0.9695
1205,0.9696
1205,0.9697
1205,0.9698
1206,0.9699
1206,0.97
1206,0.9701
1206,0.9702
1206,0.9703
1206,0.9704
1206,0.9705
1206,0.9706
1207,0.9707
1207,0.9708
1207,0.9709
1207,0.971
1207,0.9711
1207,0.9712
1207,0.9713
1207,0.9714
1208,0.9715
1208,0.9716
1208,0.9717
1208,0.9718
1208,0.9719
1208,0.972
1208,0.9721
1208,0.9722
1209,0.9723
1209,0.9724
1209,0.9725
1209,0.9726
1209,0.9727
1209,0.9728
1209,0.9729
1209,0.973
1209,0.9731
1209,0.9732
1209,0.9733
1210,0.9734
1210,0.9735
1210,0.9736
1210,0.9737
1210,0.9738
1210,0.9739
1210,0.974
1210,0.9741
1211,0.9742
1211,0.9743
1211,0.9744
1211,0.9745
1211,0.9746
1211,0.9747
1211,0.9748
1211,0.9749
1211,0.975
1211,0.9751
1211,0.9752
1211,0.9753
1211,0.9754
1212,0.9755
1212,0.9756
1212,0.9757
1212,0.9758
1212,0.9759
1212,0.976
1212,0.9761
1212,0.9762
1212,0.9763
1212,0.9764
1212,0.9765
1213,0.9766
1213,0.9767
1213,0.9768
1213,0.9769
1213,0.977
1213,0.9771
1213,0.9772
1213,0.9773
1213,0.9774
1213,0.9775
1213,0.9776
1213,0.9777
1213,0.9778
1213,0.9779
1214,0.978
1214,0.9781
1214,0.9782
1214,0.9783
1214,0.9784
1215,0.9785
1215,0.9786
1215,0.9787
1215,0.9788
1215,0.9789
1215,0.979
1215,0.9791
1215,0.9792
1215,0.9793
1216,0.9794
1216,0.9795
1216,0.9796
1216,0.9797
1216,0.9798
1217,0.9799
1217,0.98
1217,0.9801
1217,0.9802
1217,0.9803
1218,0.9804
1218,0.9805
1218,0.9806
1218,0.9807
1218,0.9808
1218,0.9809
1218,0.981
1218,0.9811
1218,0.9812
1218,0.9813
1218,0.9814
1219,0.9815
1219,0.9816
1219,0.9817
1219,0.9818
1219,0.9819
1219,0.982
1219,0.9821
1219,0.9822
1219,0.9823
1219,0.9824
1220,0.9825
1220,0.9826
1220,0.9827
1220,0.9828
1220,0.9829
1220,0.983
1221,0.9831
1221,0.9832
1221,0.9833
1221,0.9834
1222,0.9835
1222,0.9836
1222,0.9837
1222,0.9838
1222,0.9839
1222,0.984
1223,0.9841
1223,0.9842
1223,0.9843
1224,0.9844
1224,0.9845
1224,0.9846
1224,0.9847
1224,0.9848
1225,0.9849
1225,0.985
1225,0.9851
1225,0.9852
1225,0.9853
1225,0.9854
1225,0.9855
1225,0.9856
1225,0.9857
1225,0.9858
1226,0.9859
1226,0.986
1226,0.9861
1226,0.9862
1227,0.9863
1227,0.9864
1227,0.9865
1228,0.9866
1228,0.9867
1228,0.9868
1228,0.9869
1228,0.987
1228,0.9871
1229,0.9872
1229,0.9873
1229,0.9874
1229,0.9875
1229,0.9876
1229,0.9877
1229,0.9878
1229,0.9879
1230,0.988
1230,0.9881
1230,0.9882
1230,0.9883
1230,0.9884
1230,0.9885
1231,0.9886
1231,0.9887
1231,0.9888
1231,0.9889
1231,0.989
1232,0.9891
1232,0.9892
1233,0.9893
1233,0.9894
1233,0.9895
1233,0.9896
1233,0.9897
1233,0.9898
1234,0.9899
1234,0.99
1234,0.9901
1234,0.9902
1234,0.9903
1234,0.9904
1234,0.9905
1234,0.9906
1235,0.9907
1236,0.9908
1236,0.9909
1236,0.991
1236,0.9911
1236,0.9912
1237,0.9913
1237,0.9914
1237,0.9915
1237,0.9916
1237,0.9917
1237,0.9918
1238,0.9919
1238,0.992
1238,0.9921
1238,0.9922
1238,0.9923
1238,0.9924
1238,0.9925
1238,0.9926
1239,0.9927
1239,0.9928
1239,0.9929
1239,0.993
1240,0.9931
1240,0.9932
1240,0.9933
1240,0.9934
1240,0.9935
1241,0.9936
1241,0.9937
1242,0.9938
1242,0.9939
1242,0.994
1242,0.9941
1243,0.9942
1243,0.9943
1245,0.9944
1245,0.9945
1245,0.9946
1246,0.9947
1246,0.9948
1247,0.9949
1247,0.995
1248,0.9951
1249,0.9952
1249,0.9953
1249,0.9954
1249,0.9955
1249,0.9956
1249,0.9957
1250,0.9958
1250,0.9959
1251,0.996
1251,0.9961
1251,0.9962
1252,0.9963
1252,0.9964
1253,0.9965
1254,0.9966
1255,0.9967
1255,0.9968
1255,0.9969
1256,0.997
1257,0.9971
1257,0.9972
1257,0.9973
1258,0.9974
1259,0.9975
1259,0.9976
1260,0.9977
1261,0.9978
1265,0.9979
1265,0.998
1266,0.9981
1267,0.9982
1268,0.9983
1268,0.9984
1269,0.9985
1269,0.9986
1271,0.9987
1271,0.9988
1275,0.9989
1276,0.999
1277,0.9991
1277,0.9992
1278,0.9993
1280,0.9994
1283,0.9995
1283,0.9996
1288,0.9997
1304,0.9998
1305,0.9999
1307,1
